venue,city,country,match_type,temperature,humidity,wind_speed,dew_point,cloud_cover,pitch_age_days,ground_avg_1st_innings,ground_pace_wickets_pct,ground_spin_wickets_pct,season,day_night,soil_composition,pitch_strip_number,grass_coverage,compaction_kpa,pitch_type
Punjab Cricket Association IS Bindra Stadium,Mohali,India,T20,31.314394824460148,42.18507012958451,12.660646869407191,26.656978593661677,0.0,2,172.12827553217954,42.918479291048754,57.081520708951246,Winter,1,Red Soil,2,4.08380345199015,306.4741909616985,2
Punjab Cricket Association IS Bindra Stadium,Mohali,India,ODI,37.36180919166409,55.87580797460042,15.38921677872591,10.120497020633913,16.723062604682614,6,273.21064247118505,48.86369688530029,51.13630311469971,Summer,1,Mixed Soil,10,5.952127289673939,157.39118738788602,2
M. A. Chidambaram Stadium,Chennai,India,ODI,31.01219467350746,40.61659793659652,18.241970056193562,15.031576658108033,53.17607407758443,4,267.3782855787858,61.9027553547464,38.0972446452536,Monsoon,1,Mixed Soil,3,4.027459322505596,206.8148484590447,1
JSCA International Stadium Complex,Ranchi,India,ODI,23.960737169218138,60.77335405586093,10.643107962456329,24.54780719829569,10.797017818065271,2,267.74143399710607,63.3863016073845,36.6136983926155,Post-Monsoon,0,Mixed Soil,7,2.7468183071561807,284.9586971349379,1
Maharashtra Cricket Association Stadium,Pune,India,T20,24.607790498893145,52.75660487428507,12.25010336710916,14.090322349424465,0.0,6,207.6639012866746,43.19187921839219,56.80812078160781,Monsoon,1,Red Soil,4,2.2489958958272416,253.85654424999427,0
Maharashtra Cricket Association Stadium,Pune,India,T20,28.84673518855368,54.22331829107437,9.29302248928099,18.492226400370974,23.234150559191725,1,137.34878624903723,44.74498004845794,55.25501995154206,Winter,0,Black Soil,8,5.115318023519327,329.0404325813865,0
Arun Jaitley Stadium,Delhi,India,Test,29.026394638469284,52.838453153427075,1.0,15.94730446715211,76.8639641700317,1,302.9458945814469,51.69123404508419,48.30876595491581,Winter,1,Mixed Soil,2,0.0,257.04953596974866,2
M. A. Chidambaram Stadium,Chennai,India,Test,26.8862954755379,79.88178502941321,8.308087943380777,25.189261144295035,21.25090441139512,7,285.03699946365157,63.133240717129354,36.866759282870646,Post-Monsoon,1,Red Soil,5,2.5879303775028357,136.8761616169799,2
Rajiv Gandhi International Stadium,Hyderabad,India,ODI,28.93395703135667,62.890112701829004,3.158328512244413,14.241777953842886,16.965413567041434,4,287.3406439982239,60.819149319797354,39.180850680202646,Post-Monsoon,0,Mixed Soil,7,2.532295251334183,350.2052605226164,0
Vidarbha Cricket Association Stadium,Nagpur,India,T20,34.57142326529182,40.93136920032586,6.905267237043184,12.374516425807565,22.555947536189144,6,189.18221422205187,54.03037034888243,45.96962965111757,Winter,1,Mixed Soil,10,8.081759567018658,186.77131872270638,2
Punjab Cricket Association IS Bindra Stadium,Mohali,India,ODI,26.771380503446903,37.32546545232062,9.278578107398726,10.133126326454372,53.52679310102792,5,249.80942217681468,71.47655176077114,28.523448239228856,Post-Monsoon,1,Red Soil,1,3.4402199801363036,221.94462196142422,2
Sawai Mansingh Stadium,Jaipur,India,T20,32.18766348294445,33.49156686586565,11.053334388623101,10.51427581593098,67.17181579641394,4,182.8022841007698,49.76351230790189,50.23648769209811,Summer,1,Black Soil,6,2.2298512384137448,279.5104452639949,0
Maharashtra Cricket Association Stadium,Pune,India,T20,35.06206086593172,29.441637647430813,9.960477423133819,16.095369593233826,28.383179133371833,4,139.64685430058375,46.38155655795981,53.61844344204019,Monsoon,0,Black Soil,5,3.6547928618623957,300.064453104134,2
Arun Jaitley Stadium,Delhi,India,T20,31.36941615301783,26.02809296336264,12.38517563613229,14.997747611508165,35.87325758514636,5,186.1361547670782,33.29897736919091,66.70102263080909,Monsoon,1,Red Soil,7,2.491459773845781,173.5088471595966,2
Wankhede Stadium,Mumbai,India,T20,27.95668616638167,44.60003796101276,18.84618104018564,25.88691466487037,66.18028506364756,7,169.03822174725693,68.56068640708882,31.439313592911176,Summer,0,Mixed Soil,10,5.933863538639654,323.62724230145545,1
Green Park,Kanpur,India,T20,31.35185158532401,53.85460405333927,8.706470491571348,20.913115742864235,15.184771958321114,4,152.07894321919687,40.451022025117524,59.548977974882476,Post-Monsoon,1,Mixed Soil,2,0.9276439002814729,100.0,2
M. A. Chidambaram Stadium,Chennai,India,T20,26.433829116868615,75.00666629566373,13.50331046124139,23.688457260385746,62.4528174816562,1,149.77745868415857,51.60188555519557,48.39811444480443,Winter,1,Black Soil,4,3.2867416734056594,170.7694688781881,1
Punjab Cricket Association IS Bindra Stadium,Mohali,India,T20,30.16387097589032,59.82081136820037,8.146109152689691,15.942279482559575,54.182556063427924,7,152.64025604243702,44.070458080074445,55.929541919925555,Summer,1,Black Soil,6,2.08394905697289,142.8641875423399,2
Barabati Stadium,Cuttack,India,T20,31.8994186862248,90.48738254900624,12.71595009630668,21.405789722600197,7.82635288229725,3,170.86819569548612,49.090427218256806,50.909572781743194,Summer,1,Mixed Soil,9,7.85714556119399,376.10307039420104,1
Holkar Cricket Stadium,Indore,India,T20,28.67362426287358,30.836747639475288,12.265093781560857,13.200118472541403,11.333808909804887,2,179.3698433873471,53.82349555004178,46.17650444995822,Winter,1,Red Soil,6,5.428657527697279,287.75896196259674,0
Holkar Cricket Stadium,Indore,India,Test,27.878266181422195,57.62766920108953,12.75929385765646,4.0,61.18672547722259,7,276.0236913577904,57.20278427406204,42.79721572593796,Monsoon,1,Black Soil,8,2.3007210262956868,240.7818322227498,1
Maharashtra Cricket Association Stadium,Pune,India,T20,26.230418678230265,43.419504060065016,4.913878294491793,18.464900803434116,51.11341181478244,4,141.9497181065723,42.094514701245785,57.905485298754215,Summer,1,Black Soil,7,2.4748513228103683,392.19030971082566,0
Barabati Stadium,Cuttack,India,T20,23.901526391937978,73.23274917649488,8.860422246540782,12.278535165047245,43.647117641340195,2,125.33716367880658,48.25540438964977,51.74459561035023,Summer,0,Red Soil,2,11.502407753975383,342.5385205226307,1
Wankhede Stadium,Mumbai,India,T20,24.901884348347973,83.8048169657338,8.986517070494848,19.8545354565393,39.106863920537705,6,181.49113393155875,54.124460708098546,45.875539291901454,Winter,1,Black Soil,5,7.712734671242782,310.7274768676841,1
Holkar Cricket Stadium,Indore,India,T20,29.77321084869625,52.36097038854564,18.48293341485425,9.638575167915185,51.93685164721781,3,143.0884197185907,61.60066262086985,38.39933737913015,Summer,1,Black Soil,1,4.755937617809689,304.7797739038616,1
M. A. Chidambaram Stadium,Chennai,India,T20,29.79352464250576,62.02617810910168,10.968590896576579,15.559026249631302,60.59595057395571,5,176.9971117632753,55.485192120835954,44.514807879164046,Post-Monsoon,1,Red Soil,3,2.8646049107650753,160.4229990290896,2
Barabati Stadium,Cuttack,India,T20,30.736039293800427,75.27410739883507,7.976042261948363,25.490713018254954,49.92771934228167,1,140.55951590525416,68.38729962961945,31.61270037038055,Winter,0,Black Soil,1,10.94295710064431,379.6458815764787,1
Holkar Cricket Stadium,Indore,India,T20,30.887667699583872,42.416098491714145,12.909252196535393,16.90641186929592,35.32296307757365,7,166.65973904824133,48.4416097139029,51.5583902860971,Post-Monsoon,1,Mixed Soil,5,2.2922814730137215,315.43190204643963,2
Narendra Modi Stadium,Ahmedabad,India,Test,29.026127163384498,59.57329478527465,8.015430793811042,15.454992613944574,51.21040368024113,4,296.851335164872,34.16663845547299,65.83336154452701,Summer,1,Red Soil,5,3.2920449901484017,275.8222438367705,2
Brabourne Stadium,Mumbai,India,T20,30.991691737077513,73.3293365754164,9.38521475446435,24.067469173316244,25.05649489168811,6,231.3563981974107,61.68093357954563,38.31906642045437,Monsoon,1,Mixed Soil,5,1.974466697282959,272.87762866364,1
Maharashtra Cricket Association Stadium,Pune,India,T20,32.518750322455936,46.98270925244876,9.135644587782819,18.858202728957334,34.28858338870526,3,193.107232253784,46.262776874143626,53.737223125856374,Winter,0,Black Soil,9,1.5333764064493076,318.22971445201193,0
M. Chinnaswamy Stadium,Bengaluru,India,T20,31.21501025196201,22.97189592122807,5.424376702602494,16.629055574941873,43.515292046706364,2,158.88673624320316,57.179257802883775,42.820742197116225,Summer,1,Mixed Soil,10,4.357071319479098,318.94106590040684,1
Brabourne Stadium,Mumbai,India,ODI,29.52749525248461,82.64393135451675,15.4729626647885,24.138754864526746,71.15810094806605,6,255.83526176008814,70.11791904025321,29.882080959746787,Post-Monsoon,1,Red Soil,7,4.715451256953222,334.7343431566423,1
JSCA International Stadium Complex,Ranchi,India,ODI,27.807386568980665,53.74802417562748,11.952274660269412,16.985372137362926,55.04723698051683,5,274.3687296549934,52.91507151150727,47.08492848849273,Post-Monsoon,1,Black Soil,9,4.112856945826086,244.3013672021454,1
Barabati Stadium,Cuttack,India,T20,25.76349606023584,72.87972635481522,14.85991107552128,21.772726319252794,100.0,3,153.47699887209282,63.583698354735766,36.416301645264234,Post-Monsoon,1,Black Soil,5,12.344612797930413,312.98823187208353,1
M. A. Chidambaram Stadium,Chennai,India,T20,32.38521624923092,76.14823284230647,21.29557424667368,20.620138757629313,44.69229234354188,1,224.48767236014652,54.07824784434481,45.92175215565519,Monsoon,0,Red Soil,6,3.6238832270281454,206.7811353553379,1
Brabourne Stadium,Mumbai,India,T20,24.69771085542794,74.91586499336073,18.004796423499485,22.330129252390563,34.19201795985879,5,191.95377910924557,49.99583026754293,50.00416973245707,Summer,1,Mixed Soil,3,7.947905413069625,368.5521256893414,0
Himachal Pradesh Cricket Association Stadium,Dharamsala,India,T20,24.16309558435938,41.40110444859759,6.919124579127381,11.596721510469228,11.293168552718324,1,158.40763259078196,39.26717027768476,60.73282972231524,Winter,0,Mixed Soil,7,4.093056978571506,307.24114659054624,2
Dr DY Patil Sports Academy,Mumbai,India,T20,29.93772446592839,47.78769821587767,9.988121271168913,14.037988043888738,52.38136184132876,5,176.57287948763098,72.0,28.0,Summer,1,Black Soil,6,4.1723162801447415,265.03847989010444,1
M. A. Chidambaram Stadium,Chennai,India,T20,29.05628833149402,69.20306084497533,10.933047938266618,18.84185927231544,48.109097741398486,2,166.99760051942104,59.96394444583891,40.03605555416109,Summer,1,Mixed Soil,8,3.0251868082411675,240.5422458205427,1
Sawai Mansingh Stadium,Jaipur,India,T20,38.11328362687929,39.73659019742729,10.069491046662556,15.045110786474641,32.84238149228483,7,150.716215768577,37.11550397415143,62.88449602584857,Post-Monsoon,1,Mixed Soil,6,2.6169598128137572,219.439739229905,2
Wankhede Stadium,Mumbai,India,T20,31.317127885283732,100.0,16.386447656054234,22.94032706825652,28.29365076491884,1,167.35067188238645,46.48032954612764,53.51967045387236,Summer,1,Mixed Soil,3,6.2745189665565295,309.3872072100519,1
M. A. Chidambaram Stadium,Chennai,India,T20,32.77037448359917,78.39985985519448,11.897406896756692,14.67133193549233,35.61828615835161,5,163.79650238931603,57.469190438996,42.530809561004,Summer,1,Red Soil,1,0.0,216.68930839694497,1
Sawai Mansingh Stadium,Jaipur,India,T20,33.203697523574164,20.095223607510246,6.0761037642200435,15.55282051741312,30.71044250536469,4,175.50743605464896,55.31493244535764,44.68506755464236,Post-Monsoon,0,Red Soil,7,3.6143051034019624,178.1465195551808,2
Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,India,T20,34.63357318906922,52.649270691845956,1.0,9.887646549152787,76.4961614882338,1,152.9761685533757,28.0,72.0,Summer,1,Red Soil,8,3.8259285867492707,238.84793376096826,2
M. A. Chidambaram Stadium,Chennai,India,T20,32.884025343836754,51.45558886800805,17.233307576394516,25.565923072412872,78.45941774379521,7,155.6146903726998,55.38523044924944,44.61476955075056,Winter,1,Mixed Soil,9,1.8911193083194897,119.6940475770023,2
Holkar Cricket Stadium,Indore,India,T20,32.477432238799615,44.588116008423164,19.67690591764555,15.05350325086345,63.40263921405098,2,195.36250755920537,51.233932431468496,48.766067568531504,Monsoon,0,Black Soil,10,4.583909025198601,362.32543186399533,0
JSCA International Stadium Complex,Ranchi,India,T20,29.91841223161823,56.453043607092226,16.288894754347215,19.561013123777123,35.257761189826034,3,112.56544853493804,53.13362254918773,46.86637745081227,Monsoon,1,Mixed Soil,5,6.645887015694216,270.7789548477304,0
Brabourne Stadium,Mumbai,India,T20,28.865586240175432,65.60996925995684,15.423306403663819,29.0,70.35956204211926,2,212.84046446141986,68.26548213211531,31.73451786788469,Post-Monsoon,0,Black Soil,2,6.028534667484975,376.5281069498426,0
Arun Jaitley Stadium,Delhi,India,T20,33.99782806162626,59.47002806837147,13.108006565604857,14.851002989791493,39.34623821560508,2,138.92593922828902,28.0,72.0,Monsoon,1,Red Soil,6,3.951117482110453,288.5667908041184,2
Maharashtra Cricket Association Stadium,Pune,India,T20,41.12761871096871,70.24128964828091,15.596985809991901,13.448848177802837,15.569608114587261,3,191.55068332055637,47.09250919215758,52.90749080784242,Monsoon,0,Black Soil,10,6.889368133684211,314.0386213668145,0
Brabourne Stadium,Mumbai,India,ODI,28.653181196631504,68.44184805436902,18.95170290892352,14.868540486589172,40.62568705100408,5,298.13615588582746,46.135212355610435,53.864787644389565,Winter,0,Black Soil,5,6.3875119808924845,221.76194806887105,1
Holkar Cricket Stadium,Indore,India,T20,26.360642856932138,45.25516977796403,9.083512217863701,12.423166998454207,47.951472120733314,4,181.02800064728024,51.249385325147834,48.750614674852166,Summer,1,Black Soil,2,3.201090174251571,245.86266654286527,0
Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,India,ODI,27.39586388298019,71.48380869821858,1.4861069405334515,9.234596801063784,59.419332148325395,7,299.8487894642072,38.9363939586216,61.0636060413784,Monsoon,1,Red Soil,4,0.0,100.0,2
Narendra Modi Stadium,Ahmedabad,India,T20,35.53515709025605,78.3895015326159,7.115757634258437,14.932653105066295,75.08521486954254,1,131.51161594578858,54.27559516151435,45.72440483848565,Winter,1,Red Soil,6,2.208857143119671,177.09941996493853,2
Himachal Pradesh Cricket Association Stadium,Dharamsala,India,T20,34.98215731265073,49.313429358549456,10.350565793666082,17.28469626516419,13.624386993714882,7,181.2732351850843,55.554744776477975,44.445255223522025,Post-Monsoon,1,Black Soil,8,3.323012456992752,197.6767279332749,0
Holkar Cricket Stadium,Indore,India,T20,33.16452335287216,40.2414048704494,7.9473300599249255,15.358371069473739,56.91065106608968,2,154.9597547478047,33.66722025985431,66.3327797401457,Winter,1,Black Soil,1,2.530248422700094,333.0425158621041,0
Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,India,T20,36.29001732609249,59.605318662596716,10.08064707638002,13.155894877676648,25.46888155429353,2,172.2104223389429,50.396205105120124,49.603794894879876,Monsoon,0,Black Soil,6,0.06205651760436792,220.58568920852986,0
Wankhede Stadium,Mumbai,India,T20,29.869761661213044,71.53427829334258,14.498511662782958,20.54271132798101,54.35631066020838,7,212.67698224639935,59.42794626048164,40.57205373951836,Monsoon,1,Black Soil,6,8.414888631815582,255.71038142778542,1
Dr DY Patil Sports Academy,Mumbai,India,Test,26.807708267020708,88.01437674576094,17.765383935126223,21.995654394700118,74.19070383100646,5,368.39977716307436,68.92049077138677,31.079509228613233,Winter,0,Black Soil,5,8.763148503734886,296.17928171113965,1
Rajiv Gandhi International Stadium,Hyderabad,India,Test,31.49496005764556,43.375296538040466,10.054914462912006,20.743976071070858,47.21528163414733,5,308.62563483332065,63.258350341637694,36.741649658362306,Post-Monsoon,0,Black Soil,3,5.315251668830865,300.379141216752,1
Holkar Cricket Stadium,Indore,India,T20,29.514329055671727,65.07057508729255,7.290082998869037,19.593025698063954,46.928296285933634,2,189.54712080340644,47.600255706286575,52.399744293713425,Winter,1,Black Soil,5,3.1950637904692973,301.05957255541745,0
Himachal Pradesh Cricket Association Stadium,Dharamsala,India,Test,32.63091347847215,46.83297508161188,13.937413521927626,14.817767492981837,24.28350166206608,7,323.1383911303812,65.16511759020665,34.83488240979335,Post-Monsoon,1,Red Soil,4,4.899618587732438,148.83558289505132,2
Sawai Mansingh Stadium,Jaipur,India,ODI,29.479847751231215,23.710317546703827,14.197840453871262,20.74002471195574,67.78273553052458,4,277.89704169433236,49.368465108616924,50.631534891383076,Monsoon,1,Mixed Soil,10,7.028290453612177,297.342748115025,2
Holkar Cricket Stadium,Indore,India,T20,32.877442638483096,80.54889373773206,13.199680829003956,20.893652325767025,39.02412406283151,4,184.43936799300374,42.47338681612454,57.52661318387546,Winter,1,Black Soil,4,6.399456835754048,381.7554054289933,0
JSCA International Stadium Complex,Ranchi,India,T20,32.84087455774026,63.92655608561614,10.413591009315944,20.640647981207742,41.80708247471834,6,178.7320539943297,42.33389926770203,57.66610073229797,Monsoon,1,Mixed Soil,4,4.845684861768939,256.519897013804,0
Himachal Pradesh Cricket Association Stadium,Dharamsala,India,T20,23.344881060684294,64.49776907678965,7.2810859782363835,20.64526794350685,33.06761507071861,7,169.50354709245167,58.43163662873319,41.56836337126681,Winter,1,Black Soil,7,2.2128757458989083,208.1400631840757,1
Arun Jaitley Stadium,Delhi,India,T20,28.588086749731985,45.90106183203632,1.0,12.284082742592071,34.83351947411469,4,185.46831286770362,31.858030309425402,68.1419696905746,Winter,1,Red Soil,3,1.6802898380977904,256.8678775948901,2
